Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
ORD-001804,2022-05-31,2022-06-03,Standard Class,CUST-0312,Customer 312,Consumer,Central,Ohio,PROD-0159,Hardware Product 9,Technology,Hardware,2,674.36,0.0,1348.72,535.88,812.84
ORD-001805,2022-05-31,2022-06-01,Standard Class,CUST-0728,Customer 728,Corporate,East,Maine,PROD-0027,Laptops Product 7,Electronics,Laptops,2,1240.15,0.0,2480.3,940.28,1540.02
ORD-001806,2022-05-31,2022-06-05,Standard Class,CUST-0378,Customer 378,Consumer,North,Oregon,PROD-0022,Laptops Product 2,Electronics,Laptops,1,386.66,0.0,386.66,166.19,220.47
ORD-001807,2022-05-31,2022-06-01,Second Class,CUST-0333,Customer 333,Consumer,Central,Michigan,PROD-0056,Tables Product 6,Furniture,Tables,2,657.25,0.0,1314.5,819.52,494.98
ORD-001807,2022-05-31,2022-06-03,Second Class,CUST-0333,Customer 333,Consumer,Central,Michigan,PROD-0082,Paper Product 2,Office Supplies,Paper,1,442.2,0.0,442.2,174.21,267.99
ORD-001807,2022-05-31,2022-06-01,Standard Class,CUST-0333,Customer 333,Consumer,Central,Michigan,PROD-0050,Chairs Product 10,Furniture,Chairs,2,717.44,0.0,1434.88,784.0,650.88
ORD-001808,2022-05-31,2022-06-05,Same Day,CUST-0535,Customer 535,Corporate,North,Montana,PROD-0132,Machines Product 2,Technology,Machines,3,327.3,0.1338,850.52,486.24,364.28
ORD-001808,2022-05-31,2022-06-02,Standard Class,CUST-0535,Customer 535,Corporate,North,Montana,PROD-0090,Paper Product 10,Office Supplies,Paper,1,832.54,0.0,832.54,382.9,449.64
ORD-001808,2022-05-31,2022-06-01,First Class,CUST-0535,Customer 535,Corporate,North,Montana,PROD-0014,Tablets Product 4,Electronics,Tablets,1,1176.21,0.0,1176.21,432.4,743.81
ORD-001809,2022-05-31,2022-06-01,Second Class,CUST-0093,Customer 93,Corporate,West,Arizona,PROD-0081,Paper Product 1,Office Supplies,Paper,1,593.76,0.0,593.76,414.65,179.11
ORD-001810,2022-05-31,2022-06-01,Second Class,CUST-0573,Customer 573,Consumer,East,Vermont,PROD-0100,Binders Product 10,Office Supplies,Binders,1,541.15,0.2025,431.58,377.33,54.25
ORD-001811,2022-06-07,2022-06-09,Second Class,CUST-0800,Customer 800,Home Office,Central,Wisconsin,PROD-0033,Accessories Product 3,Electronics,Accessories,1,547.15,0.0,547.15,216.46,330.69
ORD-001811,2022-06-07,2022-06-08,Standard Class,CUST-0800,Customer 800,Home Office,Central,Wisconsin,PROD-0012,Tablets Product 2,Electronics,Tablets,1,1364.74,0.0,1364.74,462.95,901.79
ORD-001811,2022-06-07,2022-06-08,Second Class,CUST-0800,Customer 800,Home Office,Central,Wisconsin,PROD-0021,Laptops Product 1,Electronics,Laptops,5,719.7,0.0,3598.5,1371.75,2226.75
ORD-001812,2022-06-07,2022-06-10,Second Class,CUST-0566,Customer 566,Corporate,East,Pennsylvania,PROD-0052,Tables Product 2,Furniture,Tables,1,1271.55,0.0115,1256.95,443.06,813.89
ORD-001812,2022-06-07,2022-06-08,Standard Class,CUST-0566,Customer 566,Corporate,East,Pennsylvania,PROD-0082,Paper Product 2,Office Supplies,Paper,1,442.2,0.0,442.2,174.21,267.99
ORD-001813,2022-06-07,2022-06-10,First Class,CUST-0868,Customer 868,Consumer,Central,Wisconsin,PROD-0093,Binders Product 3,Office Supplies,Binders,3,173.88,0.0807,479.55,180.69,298.86
ORD-001813,2022-06-07,2022-06-08,Standard Class,CUST-0868,Customer 868,Consumer,Central,Wisconsin,PROD-0118,Envelopes Product 8,Office Supplies,Envelopes,5,613.63,0.0,3068.15,1646.6,1421.55
ORD-001814,2022-06-07,2022-06-10,Standard Class,CUST-0532,Customer 532,Home Office,Central,Ohio,PROD-0093,Binders Product 3,Office Supplies,Binders,2,173.88,0.0,347.76,120.46,227.3
ORD-001815,2022-06-07,2022-06-09,First Class,CUST-0283,Customer 283,Consumer,South,Texas,PROD-0114,Envelopes Product 4,Office Supplies,Envelopes,4,346.88,0.0,1387.52,819.28,568.24
ORD-001815,2022-06-07,2022-06-09,Second Class,CUST-0283,Customer 283,Consumer,South,Texas,PROD-0146,Software Product 6,Technology,Software,2,294.24,0.0,588.48,408.98,179.5
ORD-001816,2022-06-07,2022-06-08,Standard Class,CUST-0016,Customer 16,Consumer,North,Washington,PROD-0142,Software Product 2,Technology,Software,5,346.07,0.0468,1649.42,1421.15,228.27
ORD-001816,2022-06-07,2022-06-08,Standard Class,CUST-0016,Customer 16,Consumer,North,Washington,PROD-0130,Copiers Product 10,Technology,Copiers,1,93.19,0.0,93.19,41.46,51.73
ORD-001817,2022-06-07,2022-06-11,First Class,CUST-0545,Customer 545,Corporate,South,Georgia,PROD-0122,Copiers Product 2,Technology,Copiers,1,1054.92,0.0417,1010.97,387.75,623.22
ORD-001817,2022-06-07,2022-06-09,Standard Class,CUST-0545,Customer 545,Corporate,South,Georgia,PROD-0109,Pens Product 9,Office Supplies,Pens,1,122.13,0.0,122.13,50.37,71.76
ORD-001818,2022-06-07,2022-06-09,Second Class,CUST-0251,Customer 251,Consumer,East,New York,PROD-0089,Paper Product 9,Office Supplies,Paper,1,546.06,0.0,546.06,392.12,153.94
ORD-001819,2022-06-14,2022-06-17,Standard Class,CUST-0306,Customer 306,Home Office,West,Nevada,PROD-0065,Storage Product 5,Furniture,Storage,2,321.2,0.0,642.4,385.24,257.16
ORD-001820,2022-06-14,2022-06-15,Standard Class,CUST-0929,Customer 929,Corporate,South,Alabama,PROD-0045,Chairs Product 5,Furniture,Chairs,2,801.51,0.2595,1186.98,991.34,195.64
ORD-001821,2022-06-14,2022-06-16,Second Class,CUST-0231,Customer 231,Corporate,North,Montana,PROD-0060,Tables Product 10,Furniture,Tables,1,200.84,0.3068,139.23,140.14,-0.91
ORD-001822,2022-06-14,2022-06-16,Standard Class,CUST-0843,Customer 843,Consumer,Central,Michigan,PROD-0015,Tablets Product 5,Electronics,Tablets,2,447.85,0.0,895.7,332.72,562.98
ORD-001823,2022-06-14,2022-06-17,Standard Class,CUST-0684,Customer 684,Corporate,Central,Illinois,PROD-0040,Accessories Product 10,Electronics,Accessories,1,340.3,0.0,340.3,116.94,223.36
ORD-001824,2022-06-14,2022-06-15,Standard Class,CUST-0406,Customer 406,Home Office,North,Washington,PROD-0076,Bookcases Product 6,Furniture,Bookcases,1,966.53,0.0,966.53,357.1,609.43
ORD-001825,2022-06-14,2022-06-16,Standard Class,CUST-0888,Customer 888,Consumer,West,Utah,PROD-0074,Bookcases Product 4,Furniture,Bookcases,1,955.85,0.2588,708.5,400.74,307.76
ORD-001826,2022-06-14,2022-06-15,First Class,CUST-0939,Customer 939,Consumer,East,Maine,PROD-0023,Laptops Product 3,Electronics,Laptops,3,1025.3,0.0,3075.9,1332.39,1743.51
ORD-001827,2022-06-21,2022-06-22,Second Class,CUST-0650,Customer 650,Consumer,Central,Michigan,PROD-0035,Accessories Product 5,Electronics,Accessories,3,315.53,0.0,946.59,551.28,395.31
ORD-001827,2022-06-21,2022-06-22,Same Day,CUST-0650,Customer 650,Consumer,Central,Michigan,PROD-0014,Tablets Product 4,Electronics,Tablets,1,1176.21,0.3459,769.36,432.4,336.96
ORD-001828,2022-06-21,2022-06-22,Second Class,CUST-0929,Customer 929,Corporate,North,Idaho,PROD-0140,Machines Product 10,Technology,Machines,1,167.47,0.0,167.47,79.82,87.65
ORD-001829,2022-06-21,2022-06-24,Second Class,CUST-0929,Customer 929,Corporate,East,Pennsylvania,PROD-0005,Phones Product 5,Electronics,Phones,1,275.39,0.0,275.39,132.34,143.05
ORD-001829,2022-06-21,2022-06-23,Standard Class,CUST-0929,Customer 929,Corporate,East,Pennsylvania,PROD-0136,Machines Product 6,Technology,Machines,2,963.36,0.0253,1877.88,701.08,1176.8
ORD-001829,2022-06-21,2022-06-24,Standard Class,CUST-0929,Customer 929,Corporate,East,Pennsylvania,PROD-0128,Copiers Product 8,Technology,Copiers,1,683.05,0.0,683.05,345.93,337.12
ORD-001830,2022-06-21,2022-06-26,Second Class,CUST-0227,Customer 227,Home Office,East,New York,PROD-0005,Phones Product 5,Electronics,Phones,2,275.39,0.0,550.78,264.68,286.1
ORD-001830,2022-06-21,2022-06-22,Standard Class,CUST-0227,Customer 227,Home Office,East,New York,PROD-0093,Binders Product 3,Office Supplies,Binders,1,173.88,0.0,173.88,60.23,113.65
ORD-001830,2022-06-21,2022-06-24,Second Class,CUST-0227,Customer 227,Home Office,East,New York,PROD-0012,Tablets Product 2,Electronics,Tablets,4,1364.74,0.0,5458.96,1851.8,3607.16
ORD-001831,2022-06-21,2022-06-22,Standard Class,CUST-0563,Customer 563,Consumer,South,Texas,PROD-0040,Accessories Product 10,Electronics,Accessories,4,340.3,0.1037,1220.03,467.76,752.27
ORD-001831,2022-06-21,2022-06-25,First Class,CUST-0563,Customer 563,Consumer,South,Texas,PROD-0159,Hardware Product 9,Technology,Hardware,1,674.36,0.0,674.36,267.94,406.42
ORD-001832,2022-06-21,2022-06-24,Standard Class,CUST-0428,Customer 428,Home Office,South,Florida,PROD-0032,Accessories Product 2,Electronics,Accessories,1,754.35,0.2418,571.98,386.45,185.53
ORD-001832,2022-06-21,2022-06-26,Same Day,CUST-0428,Customer 428,Home Office,South,Florida,PROD-0086,Paper Product 6,Office Supplies,Paper,4,926.31,0.0,3705.24,1249.16,2456.08
ORD-001832,2022-06-21,2022-06-24,Standard Class,CUST-0428,Customer 428,Home Office,South,Florida,PROD-0064,Storage Product 4,Furniture,Storage,2,101.84,0.0,203.68,105.24,98.44
ORD-001833,2022-06-21,2022-06-24,First Class,CUST-0279,Customer 279,Corporate,North,Montana,PROD-0142,Software Product 2,Technology,Software,5,346.07,0.0,1730.35,1421.15,309.2
ORD-001833,2022-06-21,2022-06-22,Standard Class,CUST-0279,Customer 279,Corporate,North,Montana,PROD-0035,Accessories Product 5,Electronics,Accessories,2,315.53,0.0,631.06,367.52,263.54
ORD-001833,2022-06-21,2022-06-26,Second Class,CUST-0279,Customer 279,Corporate,North,Montana,PROD-0121,Copiers Product 1,Technology,Copiers,1,1131.7,0.0,1131.7,435.63,696.07
ORD-001834,2022-06-21,2022-06-22,Standard Class,CUST-0593,Customer 593,Consumer,South,Georgia,PROD-0115,Envelopes Product 5,Office Supplies,Envelopes,2,953.19,0.0,1906.38,984.3,922.08
ORD-001835,2022-06-21,2022-06-24,Standard Class,CUST-0219,Customer 219,Corporate,West,Nevada,PROD-0083,Paper Product 3,Office Supplies,Paper,1,237.23,0.0,237.23,88.77,148.46
ORD-001835,2022-06-21,2022-06-22,Standard Class,CUST-0219,Customer 219,Corporate,West,Nevada,PROD-0150,Software Product 10,Technology,Software,3,795.5,0.185,1945.09,965.55,979.54
ORD-001836,2022-06-28,2022-07-03,Standard Class,CUST-0137,Customer 137,Corporate,East,Pennsylvania,PROD-0065,Storage Product 5,Furniture,Storage,2,321.2,0.0,642.4,385.24,257.16
ORD-001836,2022-06-28,2022-07-03,First Class,CUST-0137,Customer 137,Corporate,East,Pennsylvania,PROD-0093,Binders Product 3,Office Supplies,Binders,3,173.88,0.051,495.02,180.69,314.33
ORD-001837,2022-06-28,2022-06-30,Second Class,CUST-0070,Customer 70,Home Office,South,Alabama,PROD-0131,Machines Product 1,Technology,Machines,2,373.75,0.0,747.5,283.62,463.88
ORD-001838,2022-06-28,2022-06-29,First Class,CUST-0728,Customer 728,Corporate,Central,Ohio,PROD-0002,Phones Product 2,Electronics,Phones,1,1102.24,0.0,1102.24,437.74,664.5
ORD-001839,2022-06-28,2022-06-29,Second Class,CUST-0957,Customer 957,Corporate,South,Alabama,PROD-0058,Tables Product 8,Furniture,Tables,2,674.46,0.0,1348.92,601.08,747.84
ORD-001840,2022-06-28,2022-06-30,Standard Class,CUST-0250,Customer 250,Home Office,West,Utah,PROD-0049,Chairs Product 9,Furniture,Chairs,3,181.26,0.0983,490.33,354.12,136.21
ORD-001840,2022-06-28,2022-06-30,Standard Class,CUST-0250,Customer 250,Home Office,West,Utah,PROD-0121,Copiers Product 1,Technology,Copiers,2,1131.7,0.3817,1399.41,871.26,528.15
ORD-001841,2022-07-05,2022-07-06,Standard Class,CUST-0282,Customer 282,Consumer,Central,Michigan,PROD-0116,Envelopes Product 6,Office Supplies,Envelopes,2,723.21,0.0,1446.42,896.22,550.2
ORD-001842,2022-07-05,2022-07-07,First Class,CUST-0317,Customer 317,Consumer,Central,Illinois,PROD-0103,Pens Product 3,Office Supplies,Pens,1,645.22,0.0,645.22,249.44,395.78
ORD-001842,2022-07-05,2022-07-06,Standard Class,CUST-0317,Customer 317,Consumer,Central,Illinois,PROD-0006,Phones Product 6,Electronics,Phones,1,352.55,0.0,352.55,118.39,234.16
ORD-001843,2022-07-05,2022-07-06,Same Day,CUST-0529,Customer 529,Consumer,South,Texas,PROD-0081,Paper Product 1,Office Supplies,Paper,1,593.76,0.0,593.76,414.65,179.11
ORD-001844,2022-07-05,2022-07-07,Standard Class,CUST-0555,Customer 555,Home Office,North,Washington,PROD-0120,Envelopes Product 10,Office Supplies,Envelopes,2,743.07,0.0,1486.14,968.82,517.32
ORD-001845,2022-07-05,2022-07-06,Standard Class,CUST-0299,Customer 299,Corporate,East,New York,PROD-0047,Chairs Product 7,Furniture,Chairs,1,653.39,0.0,653.39,307.79,345.6
ORD-001846,2022-07-05,2022-07-08,Standard Class,CUST-0533,Customer 533,Home Office,North,Idaho,PROD-0155,Hardware Product 5,Technology,Hardware,1,470.22,0.0,470.22,176.33,293.89
ORD-001847,2022-07-05,2022-07-07,Standard Class,CUST-0164,Customer 164,Corporate,Central,Wisconsin,PROD-0030,Laptops Product 10,Electronics,Laptops,1,571.05,0.2334,437.75,245.14,192.61
ORD-001848,2022-07-05,2022-07-10,Standard Class,CUST-0746,Customer 746,Home Office,North,Idaho,PROD-0025,Laptops Product 5,Electronics,Laptops,1,540.32,0.3756,337.37,436.35,-98.98
ORD-001848,2022-07-05,2022-07-07,Standard Class,CUST-0746,Customer 746,Home Office,North,Idaho,PROD-0034,Accessories Product 4,Electronics,Accessories,1,177.66,0.0,177.66,127.0,50.66
ORD-001848,2022-07-05,2022-07-06,Standard Class,CUST-0746,Customer 746,Home Office,North,Idaho,PROD-0007,Phones Product 7,Electronics,Phones,1,600.65,0.0,600.65,472.59,128.06
ORD-001849,2022-07-12,2022-07-13,Second Class,CUST-0781,Customer 781,Corporate,North,Montana,PROD-0065,Storage Product 5,Furniture,Storage,1,321.2,0.0,321.2,192.62,128.58
ORD-001850,2022-07-12,2022-07-17,Second Class,CUST-0038,Customer 38,Consumer,Central,Illinois,PROD-0146,Software Product 6,Technology,Software,1,294.24,0.0,294.24,204.49,89.75
ORD-001851,2022-07-12,2022-07-14,Standard Class,CUST-0443,Customer 443,Consumer,North,Oregon,PROD-0122,Copiers Product 2,Technology,Copiers,1,1054.92,0.0,1054.92,387.75,667.17
ORD-001852,2022-07-12,2022-07-14,Standard Class,CUST-0228,Customer 228,Consumer,South,Texas,PROD-0088,Paper Product 8,Office Supplies,Paper,2,696.47,0.0,1392.94,641.32,751.62
ORD-001852,2022-07-12,2022-07-13,Second Class,CUST-0228,Customer 228,Consumer,South,Texas,PROD-0095,Binders Product 5,Office Supplies,Binders,2,389.7,0.0,779.4,314.94,464.46
ORD-001853,2022-07-19,2022-07-20,Standard Class,CUST-0580,Customer 580,Consumer,Central,Wisconsin,PROD-0040,Accessories Product 10,Electronics,Accessories,4,340.3,0.0,1361.2,467.76,893.44
ORD-001853,2022-07-19,2022-07-21,Standard Class,CUST-0580,Customer 580,Consumer,Central,Wisconsin,PROD-0032,Accessories Product 2,Electronics,Accessories,1,754.35,0.0,754.35,386.45,367.9
ORD-001854,2022-07-19,2022-07-21,Second Class,CUST-0359,Customer 359,Home Office,West,Utah,PROD-0127,Copiers Product 7,Technology,Copiers,1,96.18,0.0,96.18,67.48,28.7
ORD-001854,2022-07-19,2022-07-22,Second Class,CUST-0359,Customer 359,Home Office,West,Utah,PROD-0149,Software Product 9,Technology,Software,1,127.81,0.0,127.81,92.07,35.74
ORD-001854,2022-07-19,2022-07-21,Standard Class,CUST-0359,Customer 359,Home Office,West,Utah,PROD-0066,Storage Product 6,Furniture,Storage,4,762.69,0.3289,2047.38,1457.92,589.46
ORD-001855,2022-07-19,2022-07-20,Standard Class,CUST-0319,Customer 319,Consumer,East,Vermont,PROD-0117,Envelopes Product 7,Office Supplies,Envelopes,4,143.72,0.0,574.88,457.68,117.2
ORD-001856,2022-07-19,2022-07-22,Standard Class,CUST-0459,Customer 459,Consumer,East,New York,PROD-0041,Chairs Product 1,Furniture,Chairs,1,537.99,0.0285,522.68,395.31,127.37
ORD-001857,2022-07-26,2022-07-28,Standard Class,CUST-0750,Customer 750,Corporate,Central,Illinois,PROD-0011,Tablets Product 1,Electronics,Tablets,1,610.34,0.0731,565.73,351.74,213.99
ORD-001858,2022-07-26,2022-07-28,Standard Class,CUST-0569,Customer 569,Home Office,West,Utah,PROD-0011,Tablets Product 1,Electronics,Tablets,3,610.34,0.0,1831.02,1055.22,775.8
ORD-001859,2022-07-26,2022-07-28,Standard Class,CUST-0037,Customer 37,Consumer,West,Nevada,PROD-0069,Storage Product 9,Furniture,Storage,2,893.16,0.1981,1432.53,854.18,578.35
ORD-001860,2022-07-26,2022-07-27,Standard Class,CUST-0228,Customer 228,Consumer,Central,Michigan,PROD-0057,Tables Product 7,Furniture,Tables,1,259.27,0.0,259.27,119.67,139.6
ORD-001860,2022-07-26,2022-07-27,Second Class,CUST-0228,Customer 228,Consumer,Central,Michigan,PROD-0100,Binders Product 10,Office Supplies,Binders,2,541.15,0.0,1082.3,754.66,327.64
ORD-001860,2022-07-26,2022-07-29,First Class,CUST-0228,Customer 228,Consumer,Central,Michigan,PROD-0085,Paper Product 5,Office Supplies,Paper,3,22.54,0.0,67.62,39.39,28.23
ORD-001861,2022-07-26,2022-07-29,First Class,CUST-0491,Customer 491,Consumer,South,Florida,PROD-0071,Bookcases Product 1,Furniture,Bookcases,3,756.16,0.0511,2152.48,1242.27,910.21
ORD-001862,2022-07-26,2022-07-30,Standard Class,CUST-0433,Customer 433,Corporate,North,Montana,PROD-0143,Software Product 3,Technology,Software,1,362.35,0.0,362.35,169.97,192.38
ORD-001862,2022-07-26,2022-07-28,Standard Class,CUST-0433,Customer 433,Corporate,North,Montana,PROD-0132,Machines Product 2,Technology,Machines,1,327.3,0.0,327.3,162.08,165.22
ORD-001862,2022-07-26,2022-07-27,Standard Class,CUST-0433,Customer 433,Corporate,North,Montana,PROD-0100,Binders Product 10,Office Supplies,Binders,1,541.15,0.0,541.15,377.33,163.82
ORD-001863,2022-07-26,2022-07-27,Standard Class,CUST-0251,Customer 251,Consumer,Central,Wisconsin,PROD-0028,Laptops Product 8,Electronics,Laptops,1,913.79,0.0,913.79,498.99,414.8
ORD-001863,2022-07-26,2022-07-29,Standard Class,CUST-0251,Customer 251,Consumer,Central,Wisconsin,PROD-0083,Paper Product 3,Office Supplies,Paper,3,237.23,0.0,711.69,266.31,445.38
ORD-001864,2022-07-26,2022-07-29,First Class,CUST-0288,Customer 288,Corporate,North,Washington,PROD-0080,Bookcases Product 10,Furniture,Bookcases,2,547.66,0.0169,1076.76,874.4,202.36
ORD-001865,2022-07-26,2022-07-27,Second Class,CUST-0826,Customer 826,Home Office,West,Utah,PROD-0089,Paper Product 9,Office Supplies,Paper,1,546.06,0.0,546.06,392.12,153.94
ORD-001865,2022-07-26,2022-07-27,Standard Class,CUST-0826,Customer 826,Home Office,West,Utah,PROD-0036,Accessories Product 6,Electronics,Accessories,2,251.49,0.0,502.98,310.38,192.6
ORD-001865,2022-07-26,2022-07-31,Second Class,CUST-0826,Customer 826,Home Office,West,Utah,PROD-0067,Storage Product 7,Furniture,Storage,2,79.36,0.0,158.72,99.42,59.3
ORD-001866,2022-08-02,2022-08-07,Standard Class,CUST-0504,Customer 504,Home Office,West,Nevada,PROD-0079,Bookcases Product 9,Furniture,Bookcases,2,244.34,0.0,488.68,175.44,313.24
ORD-001867,2022-08-02,2022-08-04,Standard Class,CUST-0305,Customer 305,Corporate,West,Arizona,PROD-0082,Paper Product 2,Office Supplies,Paper,1,442.2,0.178,363.49,174.21,189.28
ORD-001867,2022-08-02,2022-08-05,Standard Class,CUST-0305,Customer 305,Corporate,West,Arizona,PROD-0023,Laptops Product 3,Electronics,Laptops,1,1025.3,0.0,1025.3,444.13,581.17
ORD-001868,2022-08-02,2022-08-04,Standard Class,CUST-0655,Customer 655,Consumer,North,Idaho,PROD-0087,Paper Product 7,Office Supplies,Paper,1,532.96,0.0,532.96,319.59,213.37
ORD-001868,2022-08-02,2022-08-04,Standard Class,CUST-0655,Customer 655,Consumer,North,Idaho,PROD-0140,Machines Product 10,Technology,Machines,1,167.47,0.0,167.47,79.82,87.65
ORD-001869,2022-08-02,2022-08-06,Standard Class,CUST-0474,Customer 474,Home Office,South,Alabama,PROD-0054,Tables Product 4,Furniture,Tables,1,523.63,0.0,523.63,204.16,319.47
ORD-001870,2022-08-09,2022-08-12,Second Class,CUST-0031,Customer 31,Corporate,West,California,PROD-0022,Laptops Product 2,Electronics,Laptops,1,386.66,0.0,386.66,166.19,220.47
ORD-001871,2022-08-09,2022-08-10,Standard Class,CUST-0146,Customer 146,Consumer,West,Arizona,PROD-0141,Software Product 1,Technology,Software,1,771.11,0.0,771.11,312.9,458.21
ORD-001871,2022-08-09,2022-08-10,Standard Class,CUST-0146,Customer 146,Consumer,West,Arizona,PROD-0005,Phones Product 5,Electronics,Phones,2,275.39,0.0,550.78,264.68,286.1
ORD-001872,2022-08-09,2022-08-10,First Class,CUST-0201,Customer 201,Corporate,East,Pennsylvania,PROD-0034,Accessories Product 4,Electronics,Accessories,3,177.66,0.1787,437.75,381.0,56.75
ORD-001873,2022-08-09,2022-08-11,Standard Class,CUST-0574,Customer 574,Corporate,North,Washington,PROD-0040,Accessories Product 10,Electronics,Accessories,2,340.3,0.0,680.6,233.88,446.72
ORD-001874,2022-08-09,2022-08-13,Standard Class,CUST-0749,Customer 749,Home Office,North,Washington,PROD-0011,Tablets Product 1,Electronics,Tablets,1,610.34,0.1754,503.26,351.74,151.52
ORD-001874,2022-08-09,2022-08-11,First Class,CUST-0749,Customer 749,Home Office,North,Washington,PROD-0034,Accessories Product 4,Electronics,Accessories,3,177.66,0.106,476.5,381.0,95.5
ORD-001875,2022-08-09,2022-08-10,Standard Class,CUST-0398,Customer 398,Consumer,West,Utah,PROD-0121,Copiers Product 1,Technology,Copiers,1,1131.7,0.0463,1079.28,435.63,643.65
ORD-001876,2022-08-09,2022-08-11,Standard Class,CUST-0355,Customer 355,Consumer,South,Texas,PROD-0111,Envelopes Product 1,Office Supplies,Envelopes,1,700.51,0.0,700.51,475.92,224.59
ORD-001877,2022-08-16,2022-08-17,Standard Class,CUST-0164,Customer 164,Corporate,South,Florida,PROD-0100,Binders Product 10,Office Supplies,Binders,2,541.15,0.0,1082.3,754.66,327.64
ORD-001878,2022-08-16,2022-08-19,Standard Class,CUST-0876,Customer 876,Consumer,North,Montana,PROD-0144,Software Product 4,Technology,Software,1,97.15,0.0,97.15,53.05,44.1
ORD-001878,2022-08-16,2022-08-19,First Class,CUST-0876,Customer 876,Consumer,North,Montana,PROD-0068,Storage Product 8,Furniture,Storage,1,461.01,0.2513,345.16,344.8,0.36
ORD-001879,2022-08-16,2022-08-17,Second Class,CUST-0547,Customer 547,Consumer,West,Utah,PROD-0005,Phones Product 5,Electronics,Phones,1,275.39,0.0,275.39,132.34,143.05
ORD-001879,2022-08-16,2022-08-20,Standard Class,CUST-0547,Customer 547,Consumer,West,Utah,PROD-0098,Binders Product 8,Office Supplies,Binders,2,89.75,0.0,179.5,64.82,114.68
ORD-001879,2022-08-16,2022-08-18,Standard Class,CUST-0547,Customer 547,Consumer,West,Utah,PROD-0028,Laptops Product 8,Electronics,Laptops,1,913.79,0.0,913.79,498.99,414.8
ORD-001880,2022-08-16,2022-08-17,Standard Class,CUST-0290,Customer 290,Corporate,West,Nevada,PROD-0099,Binders Product 9,Office Supplies,Binders,4,1433.75,0.0,5735.0,1948.04,3786.96
ORD-001881,2022-08-16,2022-08-17,First Class,CUST-0304,Customer 304,Corporate,North,Idaho,PROD-0119,Envelopes Product 9,Office Supplies,Envelopes,3,889.52,0.0,2668.56,1300.62,1367.94
ORD-001882,2022-08-16,2022-08-17,Standard Class,CUST-0194,Customer 194,Corporate,North,Idaho,PROD-0139,Machines Product 9,Technology,Machines,3,382.72,0.0,1148.16,385.8,762.36
ORD-001882,2022-08-16,2022-08-19,Second Class,CUST-0194,Customer 194,Corporate,North,Idaho,PROD-0072,Bookcases Product 2,Furniture,Bookcases,1,759.17,0.1196,668.38,342.23,326.15
ORD-001883,2022-08-16,2022-08-17,Standard Class,CUST-0243,Customer 243,Home Office,Central,Illinois,PROD-0124,Copiers Product 4,Technology,Copiers,3,93.52,0.0,280.56,222.93,57.63
ORD-001883,2022-08-16,2022-08-18,Standard Class,CUST-0243,Customer 243,Home Office,Central,Illinois,PROD-0158,Hardware Product 8,Technology,Hardware,1,546.3,0.0,546.3,231.64,314.66
ORD-001883,2022-08-16,2022-08-19,First Class,CUST-0243,Customer 243,Home Office,Central,Illinois,PROD-0121,Copiers Product 1,Technology,Copiers,3,1131.7,0.0,3395.1,1306.89,2088.21
ORD-001884,2022-08-16,2022-08-18,Standard Class,CUST-0123,Customer 123,Consumer,Central,Ohio,PROD-0039,Accessories Product 9,Electronics,Accessories,1,480.6,0.0459,458.55,198.32,260.23
ORD-001885,2022-08-16,2022-08-18,Second Class,CUST-0185,Customer 185,Consumer,East,New York,PROD-0052,Tables Product 2,Furniture,Tables,3,1271.55,0.0,3814.65,1329.18,2485.47
ORD-001886,2022-08-23,2022-08-24,Standard Class,CUST-0424,Customer 424,Consumer,North,Montana,PROD-0031,Accessories Product 1,Electronics,Accessories,2,1301.75,0.335,1731.32,876.2,855.12
ORD-001887,2022-08-23,2022-08-26,Standard Class,CUST-0090,Customer 90,Consumer,South,Florida,PROD-0090,Paper Product 10,Office Supplies,Paper,1,832.54,0.0,832.54,382.9,449.64
ORD-001887,2022-08-23,2022-08-26,Standard Class,CUST-0090,Customer 90,Consumer,South,Florida,PROD-0035,Accessories Product 5,Electronics,Accessories,5,315.53,0.0,1577.65,918.8,658.85
ORD-001888,2022-08-23,2022-08-24,Second Class,CUST-0943,Customer 943,Corporate,Central,Illinois,PROD-0013,Tablets Product 3,Electronics,Tablets,1,970.71,0.0,970.71,472.69,498.02
ORD-001889,2022-08-23,2022-08-24,First Class,CUST-0730,Customer 730,Consumer,East,New York,PROD-0143,Software Product 3,Technology,Software,1,362.35,0.3866,222.26,169.97,52.29
ORD-001890,2022-08-23,2022-08-24,Standard Class,CUST-0163,Customer 163,Corporate,South,Texas,PROD-0042,Chairs Product 2,Furniture,Chairs,1,597.15,0.0,597.15,214.61,382.54
ORD-001890,2022-08-23,2022-08-25,Standard Class,CUST-0163,Customer 163,Corporate,South,Texas,PROD-0136,Machines Product 6,Technology,Machines,4,963.36,0.0,3853.44,1402.16,2451.28
ORD-001891,2022-08-23,2022-08-25,Standard Class,CUST-0295,Customer 295,Consumer,West,California,PROD-0113,Envelopes Product 3,Office Supplies,Envelopes,3,506.68,0.0,1520.04,647.01,873.03
ORD-001891,2022-08-23,2022-08-24,Standard Class,CUST-0295,Customer 295,Consumer,West,California,PROD-0084,Paper Product 4,Office Supplies,Paper,1,882.88,0.0,882.88,417.75,465.13
